ExperimentMode,Function,Algorithm,Run,RestartIndex,RestartIter,RestartRatio,RestartSigma,RestartInefficiencyScore
full,CEC2017-F1,ARPSO-EIS,1,4,2834,0.1458105752817117,7.831543269005619,0.7951887067320857
full,CEC2017-F1,ARPSO-EIS,1,5,2879,0.1522463896063299,8.029164895253047,0.8294690060522599
full,CEC2017-F1,ARPSO-EIS,1,6,2924,0.1598429004664246,8.2727929362728,0.8373396970789082
full,CEC2017-F1,ARPSO-EIS,1,7,2969,0.1331933253000135,6.909240396358999,0.825994358305241
full,CEC2017-F1,ARPSO-EIS,1,8,3014,0.1410713555923372,7.16847161362473,0.7839075622314138
full,CEC2017-F1,ARPSO-EIS,1,9,3059,0.1539574379901027,7.643348779015509,0.8286625047023911
full,CEC2017-F1,ARPSO-EIS,1,10,3104,0.1667149077289193,8.094651537439132,0.8157603756317073
full,CEC2017-F1,ARPSO-EIS,1,11,3149,0.1699105086352142,8.108966103740784,0.8270967493746959
full,CEC2017-F1,ARPSO-EIS,1,12,3194,0.1737169467965863,8.145219625287671,0.8531906878965905
full,CEC2017-F1,ARPSO-EIS,1,13,3239,0.1765480523569865,8.134780789187165,0.8560913856741279
full,CEC2017-F1,ARPSO-EIS,1,14,3284,0.1761893202757641,7.987162032882909,0.8210122403295401
full,CEC2017-F1,ARPSO-EIS,1,15,3329,0.1746539509277951,7.791699370057259,0.8726685475223986
full,CEC2017-F1,ARPSO-EIS,1,16,3374,0.176824112835987,7.748034357435972,0.8513204784091704
full,CEC2017-F1,ARPSO-EIS,1,17,3419,0.1781553987626277,7.66806153037167,0.8523708270312225
full,CEC2017-F1,ARPSO-EIS,1,18,3464,0.1765753605443794,7.472684508648903,0.86998615169348
full,CEC2017-F1,ARPSO-EIS,1,19,3509,0.1763825376155128,7.332645471619016,0.9043475612922668
full,CEC2017-F1,ARPSO-EIS,1,20,3554,0.1785826395251092,7.282899257141196,0.83005321197908
full,CEC2017-F1,ARPSO-EIS,1,21,3599,0.1762161924363474,7.061467093447376,0.8437165479875434
full,CEC2017-F1,ARPSO-EIS,1,22,3644,0.1754190365279578,6.900178199289739,0.8641955580761134
full,CEC2017-F1,ARPSO-EIS,1,23,3689,0.1756863073991033,6.77782763935418,0.843659433046628
full,CEC2017-F1,ARPSO-EIS,1,24,3734,0.1784430656492368,6.741870471163472,0.8584103064518585
full,CEC2017-F1,ARPSO-EIS,1,25,3779,0.1770900817768295,6.561708718805362,0.859852378908715
full,CEC2017-F1,ARPSO-EIS,1,26,3824,0.1790693510346447,6.494941544108923,0.8303345983063553
full,CEC2017-F1,ARPSO-EIS,1,27,3869,0.1795506161652001,6.376336760206848,0.8604169499997991
full,CEC2017-F1,ARPSO-EIS,1,28,3914,0.1780244558934706,6.1926627341154745,0.8831591087791455
full,CEC2017-F1,ARPSO-EIS,1,29,3959,0.1794503057464874,6.1037653514996215,0.8430809317597765
full,CEC2017-F1,ARPSO-EIS,1,30,4004,0.1795740745459143,5.972922852051226,0.8519899711210316
full,CEC2017-F1,ARPSO-EIS,1,31,4049,0.1789267682729624,5.818772843662814,0.8452692237419714
full,CEC2017-F1,ARPSO-EIS,1,32,4094,0.1780779356134233,5.65961199702881,0.8964228358714592
full,CEC2017-F1,ARPSO-EIS,1,33,4139,0.1791911917717898,5.557781938459423,0.8716707201041198
full,CEC2017-F1,ARPSO-EIS,1,34,4184,0.176991884770112,5.361897816678473,0.8836153019164996
full,CEC2017-F1,ARPSO-EIS,1,35,4229,0.1797071537412423,5.302909389339231,0.8588577410446929
full,CEC2017-F1,ARPSO-EIS,1,36,4274,0.1794119043001379,5.160252887036116,0.8707234243456616
full,CEC2017-F1,ARPSO-EIS,1,37,4319,0.1765944607432501,4.952805376003593,0.8661528509683769
full,CEC2017-F1,ARPSO-EIS,1,38,4364,0.1797035452667117,4.898359416483368,0.8568207289203469
full,CEC2017-F1,ARPSO-EIS,1,39,4409,0.1798119818932296,4.766195153708723,0.8554697331747736
full,CEC2017-F1,ARPSO-EIS,1,40,4454,0.1795873980309746,4.6259637625428205,0.8757981678584836
full,CEC2017-F1,ARPSO-EIS,1,41,4499,0.1798008427354505,4.496153422029454,0.8487763343797478
full,CEC2017-F1,ARPSO-EIS,1,42,4544,0.1793250469740566,4.350616538868054,0.874724496261482
full,CEC2017-F1,ARPSO-EIS,1,43,4589,0.1794170064148995,4.2180565331915565,0.8772010294895662
full,CEC2017-F1,ARPSO-EIS,1,44,4634,0.17697627965088,4.03217390165209,0.8896009907069915
full,CEC2017-F1,ARPSO-EIS,1,45,4679,0.1799637124305894,3.959923070384213,0.8250796982215365
full,CEC2017-F1,ARPSO-EIS,1,46,4724,0.1794569326189781,3.814983355008356,0.8499718192343855
full,CEC2017-F1,ARPSO-EIS,1,47,4769,0.1792525030337085,3.6764678020407726,0.8683092061368576
full,CEC2017-F1,ARPSO-EIS,1,48,4814,0.1795592514792841,3.5475560747758226,0.8516253441699202
full,CEC2017-F1,ARPSO-EIS,1,49,4859,0.1793218094726545,3.408673693802703,0.8667941331387568
full,CEC2017-F1,ARPSO-EIS,1,50,4904,0.179383961812838,3.275167987255171,0.8560184540912263
full,CEC2017-F1,ARPSO-EIS,1,51,4949,0.1799433899871307,3.1496104656389488,0.8405832965301716
full,CEC2017-F1,ARPSO-EIS,1,52,4994,0.1796713186473252,3.0104198172602383,0.8571842580917239
full,CEC2017-F1,ARPSO-EIS,1,53,5039,0.1799581453254724,2.8798618156224016,0.830164033344424
full,CEC2017-F1,ARPSO-EIS,1,54,5084,0.1790458203212275,2.7320234232975724,0.8493488030012535
full,CEC2017-F1,ARPSO-EIS,1,55,5129,0.1797848832778322,2.607555337967313,0.8416250896272586
full,CEC2017-F1,ARPSO-EIS,1,56,5174,0.1786232464372497,2.4579354760777714,0.8313952061029541
full,CEC2017-F1,ARPSO-EIS,1,57,5219,0.1795284375323638,2.334730372117052,0.8552290024052652
full,CEC2017-F1,ARPSO-EIS,1,58,5264,0.1798780416990106,2.2039882644354485,0.8573171196665008
full,CEC2017-F1,ARPSO-EIS,1,59,5309,0.1785400652693584,2.0548447054384558,0.8512925539510433
full,CEC2017-F1,ARPSO-EIS,1,60,5354,0.1785561183727942,1.9209924169482444,0.8677952606825261
full,CEC2017-F1,ARPSO-EIS,1,61,5399,0.1798012600086769,1.7984652212067058,0.8506115678592697
full,CEC2017-F1,ARPSO-EIS,1,62,5444,0.1797213162321708,1.662897618970158,0.846547050958661
full,CEC2017-F1,ARPSO-EIS,1,63,5489,0.1797314748024255,1.5281478012884768,0.8380823796440684
full,CEC2017-F1,ARPSO-EIS,1,64,5534,0.1799392707757742,1.3947980188093134,0.8309378503641209
full,CEC2017-F1,ARPSO-EIS,1,65,5579,0.1798362857112001,1.2591520124949658,0.8550196513144401
full,CEC2017-F1,ARPSO-EIS,1,66,5624,0.1799046901901768,1.124637575308443,0.8568018277362621
full,CEC2017-F1,ARPSO-EIS,1,67,5669,0.179805704975955,0.989178442182392,0.8308431750088434
full,CEC2017-F1,ARPSO-EIS,1,68,5714,0.1793819336084078,0.8524320886054785,0.8584955591501099
full,CEC2017-F1,ARPSO-EIS,1,69,5759,0.1792066862597063,0.7171903733031847,0.8770264122591105
full,CEC2017-F1,ARPSO-EIS,1,70,5804,0.1793359597774727,0.5831050635096692,0.8726434271182828
full,CEC2017-F1,ARPSO-EIS,1,71,5849,0.1781468460674269,0.4457977905565914,0.8759793529026256
full,CEC2017-F1,ARPSO-EIS,1,72,5894,0.1798810606941676,0.4,0.8280506754444954
full,CEC2017-F1,ARPSO-EIS,1,73,5939,0.1797674033083423,0.4,0.8547862709835888
full,CEC2017-F1,ARPSO-EIS,1,74,5984,0.1794754086669355,0.4,0.8550705953888189
full,CEC2017-F1,ARPSO-EIS,2,1,2699,0.1771609298197372,9.757488838988028,0.9119716666107388
full,CEC2017-F1,ARPSO-EIS,2,2,2744,0.0867934193245899,5.098350954413536,0.8017247980850892
full,CEC2017-F1,ARPSO-EIS,2,3,2789,0.1076262403496183,6.056859192259347,0.7702135613224895
full,CEC2017-F1,ARPSO-EIS,2,4,2834,0.1270477217772552,6.917784339826063,0.7676005196590392
full,CEC2017-F1,ARPSO-EIS,2,5,2879,0.1018625102211541,5.61033554653982,0.7749784662504631
full,CEC2017-F1,ARPSO-EIS,2,6,2924,0.1326752982801595,6.987342129506052,0.763406261869331
full,CEC2017-F1,ARPSO-EIS,2,7,2969,0.1525188522598113,7.810257437991893,0.8119477899799943
full,CEC2017-F1,ARPSO-EIS,2,8,3014,0.1608939172953662,8.078936383653714,0.8269735015368351
full,CEC2017-F1,ARPSO-EIS,2,9,3059,0.1641458151809954,8.104253734065319,0.8421289032692768
full,CEC2017-F1,ARPSO-EIS,2,10,3104,0.1712036891463406,8.294608282077618,0.8452264770443628
full,CEC2017-F1,ARPSO-EIS,2,11,3149,0.1738790855354463,8.283001943031868,0.8388512833190261
full,CEC2017-F1,ARPSO-EIS,2,12,3194,0.1740632897166731,8.160168145797659,0.8560832057422034
full,CEC2017-F1,ARPSO-EIS,2,13,3239,0.1732855889669226,7.996228482419474,0.8251194105540138
full,CEC2017-F1,ARPSO-EIS,2,14,3284,0.1731023156157698,7.858198728969932,0.8363328603100244
full,CEC2017-F1,ARPSO-EIS,2,15,3329,0.1766895025701188,7.875327506310804,0.8665583741486915
full,CEC2017-F1,ARPSO-EIS,2,16,3374,0.1738616882039789,7.628378035346067,0.8927973810944085
full,CEC2017-F1,ARPSO-EIS,2,17,3419,0.1753164027435778,7.555356442665019,0.8844043737244082
full,CEC2017-F1,ARPSO-EIS,2,18,3464,0.1780207949553042,7.529065847564792,0.8617383664400664
full,CEC2017-F1,ARPSO-EIS,2,19,3509,0.1780939527078693,7.398216762936303,0.855235147507288
full,CEC2017-F1,ARPSO-EIS,2,20,3554,0.1781850346587202,7.267940704074846,0.8503060236438837
full,CEC2017-F1,ARPSO-EIS,2,21,3599,0.1776918606579228,7.1159623872545135,0.8491839336427887
full,CEC2017-F1,ARPSO-EIS,2,22,3644,0.1792857017845637,7.040293808495994,0.8633712591740391
full,CEC2017-F1,ARPSO-EIS,2,23,3689,0.1781550770132901,6.865578538485133,0.8470021591455185
full,CEC2017-F1,ARPSO-EIS,2,24,3734,0.1788096966361164,6.7546482805719466,0.8744307923045728
full,CEC2017-F1,ARPSO-EIS,2,25,3779,0.1790864235372672,6.629902833847689,0.8790184904483541
full,CEC2017-F1,ARPSO-EIS,2,26,3824,0.178886711891143,6.488829138649817,0.8636756453330026
full,CEC2017-F1,ARPSO-EIS,2,27,3869,0.179208221321626,6.365114874249247,0.8632601946296359
full,CEC2017-F1,ARPSO-EIS,2,28,3914,0.177796083886953,6.185336041714087,0.9014242740361368
full,CEC2017-F1,ARPSO-EIS,2,29,3959,0.1791093305913546,6.09306219354041,0.896871740976203
full,CEC2017-F1,ARPSO-EIS,2,30,4004,0.1790812363026127,5.957793987567862,0.8546994415001647
full,CEC2017-F1,ARPSO-EIS,2,31,4049,0.1792796297991615,5.829360454050518,0.8420618751822988
full,CEC2017-F1,ARPSO-EIS,2,32,4094,0.1785324495918283,5.672934973353503,0.8689243905346662
full,CEC2017-F1,ARPSO-EIS,2,33,4139,0.1795681384689721,5.568570211224253,0.7941413686209825
full,CEC2017-F1,ARPSO-EIS,2,34,4184,0.1782411807419381,5.396787819199882,0.841408571077044
full,CEC2017-F1,ARPSO-EIS,2,35,4229,0.1790757118234385,5.285711873940315,0.86440912037604
full,CEC2017-F1,ARPSO-EIS,2,36,4274,0.1795074138262213,5.162787985437036,0.8556683945806403
full,CEC2017-F1,ARPSO-EIS,2,37,4319,0.1794952555456325,5.027792262556517,0.8900311360338058
full,CEC2017-F1,ARPSO-EIS,2,38,4364,0.1787720488769142,4.874924793831098,0.8665908307228705
full,CEC2017-F1,ARPSO-EIS,2,39,4409,0.1785983170206684,4.736502094906014,0.8919948637541657
full,CEC2017-F1,ARPSO-EIS,2,40,4454,0.1793078787307039,4.61931869627919,0.8723624618881671
full,CEC2017-F1,ARPSO-EIS,2,41,4499,0.1797980650085903,4.496089309955025,0.8707135907471857
full,CEC2017-F1,ARPSO-EIS,2,42,4544,0.1794280978504447,4.352923677624176,0.8889945343510555
full,CEC2017-F1,ARPSO-EIS,2,43,4589,0.1796729905131567,4.223610344650534,0.8617363586997935
full,CEC2017-F1,ARPSO-EIS,2,44,4634,0.1796309357525519,4.087930972632363,0.8495424801732606
full,CEC2017-F1,ARPSO-EIS,2,45,4679,0.1794324413948543,3.949132383210653,0.8763649860715322
full,CEC2017-F1,ARPSO-EIS,2,46,4724,0.1796331943931213,3.818441373837636,0.8530539948964684
full,CEC2017-F1,ARPSO-EIS,2,47,4769,0.1796489190926972,3.683970464062231,0.8755441831380935
full,CEC2017-F1,ARPSO-EIS,2,48,4814,0.1795423077447045,3.5472471259693266,0.876630588683783
full,CEC2017-F1,ARPSO-EIS,2,49,4859,0.1796816764139066,3.4149862584049164,0.8848694106812771
full,CEC2017-F1,ARPSO-EIS,2,50,4904,0.1798826549829766,3.2835704495317324,0.8693063371279917
full,CEC2017-F1,ARPSO-EIS,2,51,4949,0.1796104080240665,3.1442306295962648,0.8595297396406079
full,CEC2017-F1,ARPSO-EIS,2,52,4994,0.1798033056183987,3.0124608790668805,0.8557088856297846
full,CEC2017-F1,ARPSO-EIS,2,53,5039,0.1798276390313358,2.8779340167476497,0.8557272371006903
full,CEC2017-F1,ARPSO-EIS,2,54,5084,0.1785133302616282,2.7245263521775125,0.9111389669332264
full,CEC2017-F1,ARPSO-EIS,2,55,5129,0.179932429218857,2.6095305128353017,0.8416763196021275
full,CEC2017-F1,ARPSO-EIS,2,56,5174,0.1798257320877209,2.473200338092806,0.8595377613300974
full,CEC2017-F1,ARPSO-EIS,2,57,5219,0.1799504606508461,2.3397954937257746,0.8619075271670988
full,CEC2017-F1,ARPSO-EIS,2,58,5264,0.1797216262530577,2.202219271868348,0.8930860021850056
full,CEC2017-F1,ARPSO-EIS,2,59,5309,0.1798853858415071,2.0691281813221165,0.8940969764583522
full,CEC2017-F1,ARPSO-EIS,2,60,5354,0.1793946730112128,1.929314846201016,0.8843712499643182
full,CEC2017-F1,ARPSO-EIS,2,61,5399,0.1798065758856601,1.798514299020033,0.8413214886760176
full,CEC2017-F1,ARPSO-EIS,2,62,5444,0.1795161421556604,1.6611454559820202,0.8612875611050737
full,CEC2017-F1,ARPSO-EIS,2,63,5489,0.1797460645824491,1.5282622940292467,0.8633257375031698
full,CEC2017-F1,ARPSO-EIS,2,64,5534,0.1797085701004308,1.393147346558277,0.8961684828466111
full,CEC2017-F1,ARPSO-EIS,2,65,5579,0.1798079530339842,1.2589689092942165,0.9009825902508154
full,CEC2017-F1,ARPSO-EIS,2,66,5624,0.1796069214597114,1.1229193924227128,0.8815581248847488
full,CEC2017-F1,ARPSO-EIS,2,67,5669,0.1796502429165544,0.9883890416986882,0.8811875326108377
full,CEC2017-F1,ARPSO-EIS,2,68,5714,0.1791269674505135,0.8513139737145369,0.8979008047705922
full,CEC2017-F1,ARPSO-EIS,2,69,5759,0.1798533604752749,0.7195784915034458,0.8843539806797329
full,CEC2017-F1,ARPSO-EIS,2,70,5804,0.1798808376477942,0.584739969604983,0.887771418932166
full,CEC2017-F1,ARPSO-EIS,2,71,5849,0.1799372580555567,0.4499301992639831,0.8506941084092736
full,CEC2017-F1,ARPSO-EIS,2,72,5894,0.179615541215829,0.4,0.8630861808555004
full,CEC2017-F1,ARPSO-EIS,2,73,5939,0.1797810395296526,0.4,0.8621611680692549
full,CEC2017-F1,ARPSO-EIS,2,74,5984,0.1798322327154636,0.4,0.8820993291387444
full,CEC2017-F1,ARPSO-EIS,3,1,2699,0.179348435312884,9.868565322925884,0.8407527492875733
full,CEC2017-F1,ARPSO-EIS,3,2,2744,0.1725769465887885,9.394842132352933,0.8791355379021256
full,CEC2017-F1,ARPSO-EIS,3,3,2789,0.1672565213121029,9.00216856776412,0.830894183600239
full,CEC2017-F1,ARPSO-EIS,3,4,2834,0.1725849359192472,9.135465995887788,0.8512310160206228
full,CEC2017-F1,ARPSO-EIS,3,5,2879,0.1755901302876925,9.14985122901408,0.8561956339238868
full,CEC2017-F1,ARPSO-EIS,3,6,2924,0.1737082826516278,8.928841511848216,0.8245895396632872
full,CEC2017-F1,ARPSO-EIS,3,7,2969,0.130168547117547,6.7682156938900215,0.8005610829041808
full,CEC2017-F1,ARPSO-EIS,3,8,3014,0.1464922329126171,7.417456477271784,0.8066046786493218
full,CEC2017-F1,ARPSO-EIS,3,9,3059,0.1598899850650189,7.911727176444623,0.8236630809114088
full,CEC2017-F1,ARPSO-EIS,3,10,3104,0.1683271240240746,8.166469140493097,0.8112827694627105
full,CEC2017-F1,ARPSO-EIS,3,11,3149,0.1709202707539458,8.153247669207618,0.8467980211974802
full,CEC2017-F1,ARPSO-EIS,3,12,3194,0.1739174065387322,8.153871676168755,0.8604172621041555
full,CEC2017-F1,ARPSO-EIS,3,13,3239,0.1751432719791723,8.07512170996472,0.8761187253378199
full,CEC2017-F1,ARPSO-EIS,3,14,3284,0.1773111888606391,8.034029431930477,0.8618986075935157
full,CEC2017-F1,ARPSO-EIS,3,15,3329,0.1761527029994571,7.85327375601396,0.8593316571654245
full,CEC2017-F1,ARPSO-EIS,3,16,3374,0.1748234174994146,7.667223577303346,0.8553060731773368
full,CEC2017-F1,ARPSO-EIS,3,17,3419,0.1719956484348976,7.423526069145407,0.852706910212188
full,CEC2017-F1,ARPSO-EIS,3,18,3464,0.1757928290102586,7.442160691515339,0.8890649737876719
full,CEC2017-F1,ARPSO-EIS,3,19,3509,0.1790385165781911,7.434406856727853,0.8390293137243108
full,CEC2017-F1,ARPSO-EIS,3,20,3554,0.1780076438945333,7.261266969963723,0.8538385897940638
full,CEC2017-F1,ARPSO-EIS,3,21,3599,0.1785846349021292,7.148931854259456,0.9160140856868392
full,CEC2017-F1,ARPSO-EIS,3,22,3644,0.1792834369462284,7.040211737982503,0.8120690356161857
full,CEC2017-F1,ARPSO-EIS,3,23,3689,0.1770611549467179,6.826695750731557,0.8523333837493168
full,CEC2017-F1,ARPSO-EIS,3,24,3734,0.1775733390768324,6.711558793271067,0.8999536270303938
full,CEC2017-F1,ARPSO-EIS,3,25,3779,0.1773477370685455,6.570510104897037,0.8814684524634777
full,CEC2017-F1,ARPSO-EIS,3,26,3824,0.1788853098155819,6.488782215223933,0.8488117075724042
full,CEC2017-F1,ARPSO-EIS,3,27,3869,0.1789697774201641,6.357299948529106,0.847758336533303
full,CEC2017-F1,ARPSO-EIS,3,28,3914,0.1780937041062702,6.194884373983972,0.8808944920120709
full,CEC2017-F1,ARPSO-EIS,3,29,3959,0.179296426813587,6.098935115335389,0.8383247495296003
full,CEC2017-F1,ARPSO-EIS,3,30,4004,0.1797068396958323,5.976998400141339,0.8698919763789239
full,CEC2017-F1,ARPSO-EIS,3,31,4049,0.1796417412282636,5.840225607782539,0.851442606707232
full,CEC2017-F1,ARPSO-EIS,3,32,4094,0.1777500574310859,5.650001042320675,0.8670464033674941
full,CEC2017-F1,ARPSO-EIS,3,33,4139,0.1772935392357622,5.503470829423127,0.871223322976286
full,CEC2017-F1,ARPSO-EIS,3,34,4184,0.1790667468214451,5.4198440070410125,0.8548367613252582
full,CEC2017-F1,ARPSO-EIS,3,35,4229,0.1794947022750174,5.297123208126186,0.8697150896427682
full,CEC2017-F1,ARPSO-EIS,3,36,4274,0.1797061877225309,5.168064018177889,0.8702726861969932
full,CEC2017-F1,ARPSO-EIS,3,37,4319,0.1795676076370024,5.029662597563655,0.886219700887084
full,CEC2017-F1,ARPSO-EIS,3,38,4364,0.179583580059439,4.895341327100922,0.8493185393590952
full,CEC2017-F1,ARPSO-EIS,3,39,4409,0.1797423494883688,4.764491554025771,0.8772220667297455
full,CEC2017-F1,ARPSO-EIS,3,40,4454,0.1795478853419931,4.625024419762978,0.8706659511671497
full,CEC2017-F1,ARPSO-EIS,3,41,4499,0.1793905405903591,4.48668333264065,0.854374983975837
full,CEC2017-F1,ARPSO-EIS,3,42,4544,0.1755924343618743,4.267049513327,0.8699752924031146
full,CEC2017-F1,ARPSO-EIS,3,43,4589,0.1797422715461651,4.225113460655126,0.8767961483986904
full,CEC2017-F1,ARPSO-EIS,3,44,4634,0.1794577789361076,4.084294073337149,0.8780469621619081
full,CEC2017-F1,ARPSO-EIS,3,45,4679,0.1793796602701368,3.9480603416966513,0.8551401964614049
full,CEC2017-F1,ARPSO-EIS,3,46,4724,0.1797962893432196,3.821641077296552,0.8361097788172579
full,CEC2017-F1,ARPSO-EIS,3,47,4769,0.1799354819406797,3.689394018803689,0.8252897004489896
full,CEC2017-F1,ARPSO-EIS,3,48,4814,0.1798295061144341,3.552483845957985,0.8172498210458714
full,CEC2017-F1,ARPSO-EIS,3,49,4859,0.1794153033364097,3.4103137056715678,0.857850515368157
full,CEC2017-F1,ARPSO-EIS,3,50,4904,0.1797080208011951,3.280628044837862,0.8405607991660737
full,CEC2017-F1,ARPSO-EIS,3,51,4949,0.1795952028377134,3.1439849664113115,0.8576683620108265
full,CEC2017-F1,ARPSO-EIS,3,52,4994,0.1799133663767081,3.014162871379973,0.8262332067312377
full,CEC2017-F1,ARPSO-EIS,3,53,5039,0.179987188404149,2.8802908310561977,0.8162386870051745
full,CEC2017-F1,ARPSO-EIS,3,54,5084,0.179937009604738,2.7445707175042284,0.8243833345317522
full,CEC2017-F1,ARPSO-EIS,3,55,5129,0.1784679428954462,2.5899256591848108,0.8426579100127991
full,CEC2017-F1,ARPSO-EIS,3,56,5174,0.1799065784350876,2.474226635859011,0.848556248716124
full,CEC2017-F1,ARPSO-EIS,3,57,5219,0.1799480479537195,2.339766536534057,0.8385586029604298
full,CEC2017-F1,ARPSO-EIS,3,58,5264,0.1795644083391454,2.2004412037278804,0.8629842053905725
full,CEC2017-F1,ARPSO-EIS,3,59,5309,0.1796219013217143,2.0663307255616896,0.8567395539392519
full,CEC2017-F1,ARPSO-EIS,3,60,5354,0.1798739760039991,1.934071799493445,0.8410597208436896
full,CEC2017-F1,ARPSO-EIS,3,61,5399,0.1799505124186753,1.799843165417906,0.8349005202446038
full,CEC2017-F1,ARPSO-EIS,3,62,5444,0.1799513793962711,1.6648623319004006,0.8111099842781111
full,CEC2017-F1,ARPSO-EIS,3,63,5489,0.1791104530008345,1.5232743564505715,0.8587835096355783
full,CEC2017-F1,ARPSO-EIS,3,64,5534,0.1798340550225508,1.394045196027329,0.8514594006825101
full,CEC2017-F1,ARPSO-EIS,3,65,5579,0.1799288665786915,1.2597503270501564,0.8439347502005875
full,CEC2017-F1,ARPSO-EIS,3,66,5624,0.1797701198469071,1.1238610785272949,0.8373622747440166
full,CEC2017-F1,ARPSO-EIS,3,67,5669,0.1799484553734017,0.9899032957783618,0.824166020796032
full,CEC2017-F1,ARPSO-EIS,3,68,5714,0.1797188261341786,0.8539094789886655,0.8341051197093974
full,CEC2017-F1,ARPSO-EIS,3,69,5759,0.1799735198747971,0.7200222309351763,0.8462615746444909
full,CEC2017-F1,ARPSO-EIS,3,70,5804,0.1799281174932096,0.5848818327850925,0.8427370521915026
full,CEC2017-F1,ARPSO-EIS,3,71,5849,0.1795145412031087,0.4489545362247506,0.8679428011420975
full,CEC2017-F1,ARPSO-EIS,3,72,5894,0.1798795448206676,0.4,0.8378857944891656
full,CEC2017-F1,ARPSO-EIS,3,73,5939,0.1799764104939979,0.4,0.8336116876139071
full,CEC2017-F1,ARPSO-EIS,3,74,5984,0.1798305320638175,0.4,0.861127806329651
full,CEC2017-F1,ARPSO-EIS,4,1,2699,0.1795569277040025,9.879152085704671,0.9146004256487106
full,CEC2017-F1,ARPSO-EIS,4,2,2744,0.1228902241854054,6.90626919445797,0.7965406619794932
full,CEC2017-F1,ARPSO-EIS,4,3,2789,0.1452641752344851,7.915903971216187,0.7781583667396136
full,CEC2017-F1,ARPSO-EIS,4,4,2834,0.1562022462240187,8.33762205442988,0.7970034760989881
full,CEC2017-F1,ARPSO-EIS,4,5,2879,0.1471524093072592,7.784613082262151,0.799780292963762
full,CEC2017-F1,ARPSO-EIS,4,6,2924,0.1188466278218529,6.333030590516844,0.7878814938118477
full,CEC2017-F1,ARPSO-EIS,4,7,2969,0.1319961624978964,6.853424889306568,0.7897457884602717
full,CEC2017-F1,ARPSO-EIS,4,8,3014,0.1450939578742048,7.353232681157139,0.8256111656193521
full,CEC2017-F1,ARPSO-EIS,4,9,3059,0.1573225881829484,7.795582483099005,0.8211695640896784
full,CEC2017-F1,ARPSO-EIS,4,10,3104,0.1627412069904746,7.917639517931309,0.8352899990066349
full,CEC2017-F1,ARPSO-EIS,4,11,3149,0.1639930692746762,7.849465897128917,0.8378607015830344
full,CEC2017-F1,ARPSO-EIS,4,12,3194,0.1705509038512317,8.008569920156514,0.8845193700674048
full,CEC2017-F1,ARPSO-EIS,4,13,3239,0.1722308445642035,7.951434946807058,0.8534341071128373
full,CEC2017-F1,ARPSO-EIS,4,14,3284,0.175083512859941,7.940965608340978,0.8883038951006172
full,CEC2017-F1,ARPSO-EIS,4,15,3329,0.1768299591847292,7.881097993612683,0.852824181087135
full,CEC2017-F1,ARPSO-EIS,4,16,3374,0.1774182307373342,7.772031579912071,0.8588003806223077
full,CEC2017-F1,ARPSO-EIS,4,17,3419,0.1776473339746653,7.647891904875991,0.8608868745034641
full,CEC2017-F1,ARPSO-EIS,4,18,3464,0.1751743183789523,7.418034755905127,0.8589565197669833
full,CEC2017-F1,ARPSO-EIS,4,19,3509,0.1790832809719733,7.436121963202279,0.8508946933649006
full,CEC2017-F1,ARPSO-EIS,4,20,3554,0.1793373613613349,7.3112931416025315,0.8504386443825032
full,CEC2017-F1,ARPSO-EIS,4,21,3599,0.1758003943971289,7.046111991277153,0.8769267039621493
full,CEC2017-F1,ARPSO-EIS,4,22,3644,0.1780777027655906,6.996519779137023,0.8632715927433192
full,CEC2017-F1,ARPSO-EIS,4,23,3689,0.1792861307438945,6.90578114842314,0.8742605413921141
full,CEC2017-F1,ARPSO-EIS,4,24,3734,0.1780570593183978,6.728417392993771,0.8633280195238724
full,CEC2017-F1,ARPSO-EIS,4,25,3779,0.1788504519682451,6.621842153735943,0.8664007261218503
full,CEC2017-F1,ARPSO-EIS,4,26,3824,0.1758354329658555,6.386711631949978,0.8501604906259679
full,CEC2017-F1,ARPSO-EIS,4,27,3869,0.1772366798271482,6.300498206600983,0.8948104187344542
full,CEC2017-F1,ARPSO-EIS,4,28,3914,0.1770648009720639,6.161874825703054,0.8583629770575025
full,CEC2017-F1,ARPSO-EIS,4,29,3959,0.1764784751918064,6.010480045001632,0.8762558839242718
full,CEC2017-F1,ARPSO-EIS,4,30,4004,0.1794310868974734,5.968533499590336,0.8901265109003305
full,CEC2017-F1,ARPSO-EIS,4,31,4049,0.1794068948655734,5.833179042474281,0.8452818435325644
full,CEC2017-F1,ARPSO-EIS,4,32,4094,0.1797020921148821,5.707220210735386,0.8633171886358586
full,CEC2017-F1,ARPSO-EIS,4,33,4139,0.1796558239614515,5.571079783578798,0.8866063617994817
full,CEC2017-F1,ARPSO-EIS,4,34,4184,0.1778057808936246,5.384628089121449,0.8833880360751389
full,CEC2017-F1,ARPSO-EIS,4,35,4229,0.1796840718029422,5.30228074563003,0.8579909779429169
full,CEC2017-F1,ARPSO-EIS,4,36,4274,0.1786616571331262,5.140339162495946,0.8728849483049433
full,CEC2017-F1,ARPSO-EIS,4,37,4319,0.1776882655236435,4.981080735195166,0.8873247603745043
full,CEC2017-F1,ARPSO-EIS,4,38,4364,0.1781839235616278,4.860128714117916,0.8817336168929005
full,CEC2017-F1,ARPSO-EIS,4,39,4409,0.1785212516933601,4.734616644196226,0.9010482868528062
